video_id,video_path,label,event,video_no,frame_count,width,height
Normal_Videos_474,Training_Normal_Videos/Normal_Videos474_x264.mp4,0,Normal,474,5691,320,240
Normal_Videos_475,Training_Normal_Videos/Normal_Videos475_x264.mp4,0,Normal,475,17489,320,240
Normal_Videos_476,Training_Normal_Videos/Normal_Videos476_x264.mp4,0,Normal,476,4647,320,240
Normal_Videos_477,Training_Normal_Videos/Normal_Videos477_x264.mp4,0,Normal,477,2016,320,240
E_Normal_Videos_478,Normal_Videos_Event/Normal_Videos_478_x264.mp4,0,Normal,478,4502,320,240
T_Normal_Videos_478,Testing_Normal_Videos/Normal_Videos_478_x264.mp4,0,Normal,478,4502,320,240
Normal_Videos_479,Training_Normal_Videos/Normal_Videos479_x264.mp4,0,Normal,479,39605,320,240
Normal_Videos_480,Training_Normal_Videos/Normal_Videos480_x264.mp4,0,Normal,480,2225,320,240
Normal_Videos_481,Training_Normal_Videos/Normal_Videos481_x264.mp4,0,Normal,481,9000,320,240
Normal_Videos_482,Training_Normal_Videos/Normal_Videos482_x264.mp4,0,Normal,482,4339,320,240
Normal_Videos_483,Training_Normal_Videos/Normal_Videos483_x264.mp4,0,Normal,483,4260,320,240
Normal_Videos_484,Training_Normal_Videos/Normal_Videos484_x264.mp4,0,Normal,484,35973,320,240
Normal_Videos_485,Training_Normal_Videos/Normal_Videos485_x264.mp4,0,Normal,485,1140,320,240
Normal_Videos_486,Training_Normal_Videos/Normal_Videos486_x264.mp4,0,Normal,486,2706,320,240
Normal_Videos_487,Training_Normal_Videos/Normal_Videos487_x264.mp4,0,Normal,487,369,320,240
Normal_Videos_488,Training_Normal_Videos/Normal_Videos488_x264.mp4,0,Normal,488,1160,320,240
Normal_Videos_489,Training_Normal_Videos/Normal_Videos489_x264.mp4,0,Normal,489,4116,320,240
Normal_Videos_490,Training_Normal_Videos/Normal_Videos490_x264.mp4,0,Normal,490,8201,320,240
Normal_Videos_491,Training_Normal_Videos/Normal_Videos491_x264.mp4,0,Normal,491,12042,320,240
Normal_Videos_492,Training_Normal_Videos/Normal_Videos492_x264.mp4,0,Normal,492,49705,320,240
Normal_Videos_493,Training_Normal_Videos/Normal_Videos493_x264.mp4,0,Normal,493,911,320,240
Normal_Videos_494,Training_Normal_Videos/Normal_Videos494_x264.mp4,0,Normal,494,30210,320,240
Normal_Videos_495,Training_Normal_Videos/Normal_Videos495_x264.mp4,0,Normal,495,521,320,240
Normal_Videos_496,Training_Normal_Videos/Normal_Videos496_x264.mp4,0,Normal,496,64584,320,240
Normal_Videos_497,Training_Normal_Videos/Normal_Videos497_x264.mp4,0,Normal,497,1927,320,240
Normal_Videos_498,Training_Normal_Videos/Normal_Videos498_x264.mp4,0,Normal,498,6402,320,240
Normal_Videos_499,Training_Normal_Videos/Normal_Videos499_x264.mp4,0,Normal,499,2323,320,240
Normal_Videos_500,Training_Normal_Videos/Normal_Videos500_x264.mp4,0,Normal,500,371,320,240
Normal_Videos_501,Training_Normal_Videos/Normal_Videos501_x264.mp4,0,Normal,501,1766,320,240
Normal_Videos_502,Training_Normal_Videos/Normal_Videos502_x264.mp4,0,Normal,502,903,320,240
Normal_Videos_503,Training_Normal_Videos/Normal_Videos503_x264.mp4,0,Normal,503,920,320,240
Normal_Videos_504,Training_Normal_Videos/Normal_Videos504_x264.mp4,0,Normal,504,542,320,240
Normal_Videos_505,Training_Normal_Videos/Normal_Videos505_x264.mp4,0,Normal,505,560,320,240
Normal_Videos_506,Training_Normal_Videos/Normal_Videos506_x264.mp4,0,Normal,506,1214,320,240
Normal_Videos_507,Training_Normal_Videos/Normal_Videos507_x264.mp4,0,Normal,507,2060,320,240
Normal_Videos_508,Training_Normal_Videos/Normal_Videos508_x264.mp4,0,Normal,508,1423,320,240
Normal_Videos_509,Training_Normal_Videos/Normal_Videos509_x264.mp4,0,Normal,509,697,320,240
Normal_Videos_510,Training_Normal_Videos/Normal_Videos510_x264.mp4,0,Normal,510,27032,320,240
Normal_Videos_511,Training_Normal_Videos/Normal_Videos511_x264.mp4,0,Normal,511,27014,320,240
Normal_Videos_512,Training_Normal_Videos/Normal_Videos512_x264.mp4,0,Normal,512,36927,320,240
Normal_Videos_513,Training_Normal_Videos/Normal_Videos513_x264.mp4,0,Normal,513,717,320,240
Normal_Videos_514,Training_Normal_Videos/Normal_Videos514_x264.mp4,0,Normal,514,4599,320,240
Normal_Videos_515,Training_Normal_Videos/Normal_Videos515_x264.mp4,0,Normal,515,8767,320,240
Normal_Videos_516,Training_Normal_Videos/Normal_Videos516_x264.mp4,0,Normal,516,4755,320,240
Normal_Videos_517,Training_Normal_Videos/Normal_Videos517_x264.mp4,0,Normal,517,4598,320,240
Normal_Videos_518,Training_Normal_Videos/Normal_Videos518_x264.mp4,0,Normal,518,2184,320,240
Normal_Videos_519,Training_Normal_Videos/Normal_Videos519_x264.mp4,0,Normal,519,1745,320,240
Normal_Videos_520,Training_Normal_Videos/Normal_Videos520_x264.mp4,0,Normal,520,50833,320,240
Normal_Videos_521,Training_Normal_Videos/Normal_Videos521_x264.mp4,0,Normal,521,50832,320,240
Normal_Videos_522,Training_Normal_Videos/Normal_Videos522_x264.mp4,0,Normal,522,6240,320,240
Normal_Videos_523,Training_Normal_Videos/Normal_Videos523_x264.mp4,0,Normal,523,422,320,240
Normal_Videos_524,Training_Normal_Videos/Normal_Videos524_x264.mp4,0,Normal,524,10041,320,240
Normal_Videos_525,Training_Normal_Videos/Normal_Videos525_x264.mp4,0,Normal,525,32400,320,240
Normal_Videos_526,Training_Normal_Videos/Normal_Videos526_x264.mp4,0,Normal,526,8773,320,240
Normal_Videos_527,Training_Normal_Videos/Normal_Videos527_x264.mp4,0,Normal,527,1177,320,240
Normal_Videos_528,Training_Normal_Videos/Normal_Videos528_x264.mp4,0,Normal,528,1208,320,240
Normal_Videos_529,Training_Normal_Videos/Normal_Videos529_x264.mp4,0,Normal,529,107973,320,240
Normal_Videos_530,Training_Normal_Videos/Normal_Videos530_x264.mp4,0,Normal,530,107963,320,240
Normal_Videos_531,Training_Normal_Videos/Normal_Videos531_x264.mp4,0,Normal,531,5571,320,240
Normal_Videos_532,Training_Normal_Videos/Normal_Videos532_x264.mp4,0,Normal,532,25886,320,240
Normal_Videos_533,Training_Normal_Videos/Normal_Videos533_x264.mp4,0,Normal,533,79327,320,240
Normal_Videos_534,Training_Normal_Videos/Normal_Videos534_x264.mp4,0,Normal,534,38863,320,240
Normal_Videos_535,Training_Normal_Videos/Normal_Videos535_x264.mp4,0,Normal,535,3644,320,240
Normal_Videos_536,Training_Normal_Videos/Normal_Videos536_x264.mp4,0,Normal,536,13937,320,240
Normal_Videos_537,Training_Normal_Videos/Normal_Videos537_x264.mp4,0,Normal,537,4079,320,240
Normal_Videos_538,Training_Normal_Videos/Normal_Videos538_x264.mp4,0,Normal,538,1013,320,240
Normal_Videos_539,Training_Normal_Videos/Normal_Videos539_x264.mp4,0,Normal,539,1027,320,240
Normal_Videos_540,Training_Normal_Videos/Normal_Videos540_x264.mp4,0,Normal,540,87630,320,240
Normal_Videos_541,Training_Normal_Videos/Normal_Videos541_x264.mp4,0,Normal,541,94800,320,240
Normal_Videos_542,Training_Normal_Videos/Normal_Videos542_x264.mp4,0,Normal,542,6337,320,240
Normal_Videos_543,Training_Normal_Videos/Normal_Videos543_x264.mp4,0,Normal,543,32099,320,240
Normal_Videos_544,Training_Normal_Videos/Normal_Videos544_x264.mp4,0,Normal,544,60362,320,240
Normal_Videos_545,Training_Normal_Videos/Normal_Videos545_x264.mp4,0,Normal,545,8712,320,240
Normal_Videos_546,Training_Normal_Videos/Normal_Videos546_x264.mp4,0,Normal,546,3359,320,240
Normal_Videos_547,Training_Normal_Videos/Normal_Videos547_x264.mp4,0,Normal,547,168519,320,240
Normal_Videos_548,Training_Normal_Videos/Normal_Videos548_x264.mp4,0,Normal,548,84225,320,240
Normal_Videos_549,Training_Normal_Videos/Normal_Videos549_x264.mp4,0,Normal,549,9264,320,240
Normal_Videos_550,Training_Normal_Videos/Normal_Videos550_x264.mp4,0,Normal,550,8484,320,240
Normal_Videos_551,Training_Normal_Videos/Normal_Videos551_x264.mp4,0,Normal,551,54000,320,240
Normal_Videos_552,Training_Normal_Videos/Normal_Videos552_x264.mp4,0,Normal,552,4283,320,240
Normal_Videos_553,Training_Normal_Videos/Normal_Videos553_x264.mp4,0,Normal,553,12126,320,240
Normal_Videos_554,Training_Normal_Videos/Normal_Videos554_x264.mp4,0,Normal,554,3200,320,240
Normal_Videos_555,Training_Normal_Videos/Normal_Videos555_x264.mp4,0,Normal,555,846,320,240
Normal_Videos_556,Training_Normal_Videos/Normal_Videos556_x264.mp4,0,Normal,556,69122,320,240
Normal_Videos_557,Training_Normal_Videos/Normal_Videos557_x264.mp4,0,Normal,557,18401,320,240
Normal_Videos_558,Training_Normal_Videos/Normal_Videos558_x264.mp4,0,Normal,558,1637,320,240
Normal_Videos_559,Training_Normal_Videos/Normal_Videos559_x264.mp4,0,Normal,559,19830,320,240
Normal_Videos_560,Training_Normal_Videos/Normal_Videos560_x264.mp4,0,Normal,560,18201,320,240
Normal_Videos_561,Training_Normal_Videos/Normal_Videos561_x264.mp4,0,Normal,561,21362,320,240
Normal_Videos_562,Training_Normal_Videos/Normal_Videos562_x264.mp4,0,Normal,562,27073,320,240
Normal_Videos_563,Training_Normal_Videos/Normal_Videos563_x264.mp4,0,Normal,563,82410,320,240
Normal_Videos_564,Training_Normal_Videos/Normal_Videos564_x264.mp4,0,Normal,564,15279,320,240
Normal_Videos_565,Training_Normal_Videos/Normal_Videos565_x264.mp4,0,Normal,565,53606,320,240
Normal_Videos_566,Training_Normal_Videos/Normal_Videos566_x264.mp4,0,Normal,566,26994,320,240
Normal_Videos_567,Training_Normal_Videos/Normal_Videos567_x264.mp4,0,Normal,567,5459,320,240
Normal_Videos_568,Training_Normal_Videos/Normal_Videos568_x264.mp4,0,Normal,568,7079,320,240
Normal_Videos_569,Training_Normal_Videos/Normal_Videos569_x264.mp4,0,Normal,569,2916,320,240
Normal_Videos_570,Training_Normal_Videos/Normal_Videos570_x264.mp4,0,Normal,570,847,320,240
Normal_Videos_571,Training_Normal_Videos/Normal_Videos571_x264.mp4,0,Normal,571,2121,320,240
Normal_Videos_572,Training_Normal_Videos/Normal_Videos572_x264.mp4,0,Normal,572,4428,320,240
Normal_Videos_573,Training_Normal_Videos/Normal_Videos573_x264.mp4,0,Normal,573,3944,320,240
Normal_Videos_574,Training_Normal_Videos/Normal_Videos574_x264.mp4,0,Normal,574,9914,320,240
Normal_Videos_575,Training_Normal_Videos/Normal_Videos575_x264.mp4,0,Normal,575,3676,320,240
E_Normal_Videos_576,Normal_Videos_Event/Normal_Videos_576_x264.mp4,0,Normal,576,11275,320,240
T_Normal_Videos_576,Testing_Normal_Videos/Normal_Videos_576_x264.mp4,0,Normal,576,11275,320,240
Normal_Videos_577,Training_Normal_Videos/Normal_Videos577_x264.mp4,0,Normal,577,7733,320,240
Normal_Videos_578,Training_Normal_Videos/Normal_Videos578_x264.mp4,0,Normal,578,4423,320,240
Normal_Videos_579,Training_Normal_Videos/Normal_Videos579_x264.mp4,0,Normal,579,18419,320,240
Normal_Videos_580,Training_Normal_Videos/Normal_Videos580_x264.mp4,0,Normal,580,3599,320,240
Normal_Videos_581,Training_Normal_Videos/Normal_Videos581_x264.mp4,0,Normal,581,2687,320,240
Normal_Videos_582,Training_Normal_Videos/Normal_Videos582_x264.mp4,0,Normal,582,4246,320,240
Normal_Videos_583,Training_Normal_Videos/Normal_Videos583_x264.mp4,0,Normal,583,6224,320,240
Normal_Videos_584,Training_Normal_Videos/Normal_Videos584_x264.mp4,0,Normal,584,8983,320,240
Normal_Videos_585,Training_Normal_Videos/Normal_Videos585_x264.mp4,0,Normal,585,1789,320,240
Normal_Videos_586,Training_Normal_Videos/Normal_Videos586_x264.mp4,0,Normal,586,1588,320,240
Normal_Videos_587,Training_Normal_Videos/Normal_Videos587_x264.mp4,0,Normal,587,8693,320,240
Normal_Videos_588,Training_Normal_Videos/Normal_Videos588_x264.mp4,0,Normal,588,7587,320,240
Normal_Videos_589,Training_Normal_Videos/Normal_Videos589_x264.mp4,0,Normal,589,5239,320,240
Normal_Videos_590,Training_Normal_Videos/Normal_Videos590_x264.mp4,0,Normal,590,8989,320,240
Normal_Videos_591,Training_Normal_Videos/Normal_Videos591_x264.mp4,0,Normal,591,9030,320,240
Normal_Videos_592,Training_Normal_Videos/Normal_Videos592_x264.mp4,0,Normal,592,2571,320,240
Normal_Videos_593,Training_Normal_Videos/Normal_Videos593_x264.mp4,0,Normal,593,2609,320,240
Normal_Videos_594,Training_Normal_Videos/Normal_Videos594_x264.mp4,0,Normal,594,1817,320,240
Normal_Videos_595,Training_Normal_Videos/Normal_Videos595_x264.mp4,0,Normal,595,2670,320,240
Normal_Videos_596,Training_Normal_Videos/Normal_Videos596_x264.mp4,0,Normal,596,2733,320,240
E_Normal_Videos_597,Normal_Videos_Event/Normal_Videos_597_x264.mp4,0,Normal,597,2229,320,240
T_Normal_Videos_597,Testing_Normal_Videos/Normal_Videos_597_x264.mp4,0,Normal,597,2229,320,240
Normal_Videos_598,Training_Normal_Videos/Normal_Videos598_x264.mp4,0,Normal,598,7315,320,240
Normal_Videos_599,Training_Normal_Videos/Normal_Videos599_x264.mp4,0,Normal,599,2377,320,240
Normal_Videos_600,Training_Normal_Videos/Normal_Videos600_x264.mp4,0,Normal,600,2105,320,240
Normal_Videos_601,Training_Normal_Videos/Normal_Videos601_x264.mp4,0,Normal,601,2473,320,240
Normal_Videos_602,Training_Normal_Videos/Normal_Videos602_x264.mp4,0,Normal,602,11505,320,240
E_Normal_Videos_603,Normal_Videos_Event/Normal_Videos_603_x264.mp4,0,Normal,603,3277,320,240
T_Normal_Videos_603,Testing_Normal_Videos/Normal_Videos_603_x264.mp4,0,Normal,603,3277,320,240
Normal_Videos_604,Training_Normal_Videos/Normal_Videos604_x264.mp4,0,Normal,604,1441,320,240
Normal_Videos_605,Training_Normal_Videos/Normal_Videos605_x264.mp4,0,Normal,605,3814,320,240
E_Normal_Videos_606,Normal_Videos_Event/Normal_Videos_606_x264.mp4,0,Normal,606,1233,320,240
T_Normal_Videos_606,Testing_Normal_Videos/Normal_Videos_606_x264.mp4,0,Normal,606,1233,320,240
Normal_Videos_607,Training_Normal_Videos/Normal_Videos607_x264.mp4,0,Normal,607,1898,320,240
Normal_Videos_608,Training_Normal_Videos/Normal_Videos608_x264.mp4,0,Normal,608,8942,320,240
Normal_Videos_609,Training_Normal_Videos/Normal_Videos609_x264.mp4,0,Normal,609,602,320,240
Normal_Videos_610,Training_Normal_Videos/Normal_Videos610_x264.mp4,0,Normal,610,842,320,240
Normal_Videos_611,Training_Normal_Videos/Normal_Videos611_x264.mp4,0,Normal,611,1197,320,240
Normal_Videos_612,Training_Normal_Videos/Normal_Videos612_x264.mp4,0,Normal,612,6269,320,240
Normal_Videos_613,Training_Normal_Videos/Normal_Videos613_x264.mp4,0,Normal,613,5939,320,240
Normal_Videos_614,Training_Normal_Videos/Normal_Videos614_x264.mp4,0,Normal,614,2459,320,240
Normal_Videos_615,Training_Normal_Videos/Normal_Videos615_x264.mp4,0,Normal,615,4575,320,240
Normal_Videos_616,Training_Normal_Videos/Normal_Videos616_x264.mp4,0,Normal,616,5340,320,240
Normal_Videos_617,Training_Normal_Videos/Normal_Videos617_x264.mp4,0,Normal,617,2921,320,240
Normal_Videos_618,Training_Normal_Videos/Normal_Videos618_x264.mp4,0,Normal,618,1938,320,240
Normal_Videos_619,Training_Normal_Videos/Normal_Videos619_x264.mp4,0,Normal,619,8967,320,240
Normal_Videos_620,Training_Normal_Videos/Normal_Videos620_x264.mp4,0,Normal,620,8967,320,240
E_Normal_Videos_621,Normal_Videos_Event/Normal_Videos_621_x264.mp4,0,Normal,621,4802,320,240
T_Normal_Videos_621,Testing_Normal_Videos/Normal_Videos_621_x264.mp4,0,Normal,621,4802,320,240
Normal_Videos_622,Training_Normal_Videos/Normal_Videos622_x264.mp4,0,Normal,622,2559,320,240
Normal_Videos_623,Training_Normal_Videos/Normal_Videos623_x264.mp4,0,Normal,623,11227,320,240
Normal_Videos_624,Training_Normal_Videos/Normal_Videos624_x264.mp4,0,Normal,624,4200,320,240
Normal_Videos_625,Training_Normal_Videos/Normal_Videos625_x264.mp4,0,Normal,625,3209,320,240
Normal_Videos_626,Training_Normal_Videos/Normal_Videos626_x264.mp4,0,Normal,626,8991,320,240
Normal_Videos_627,Training_Normal_Videos/Normal_Videos627_x264.mp4,0,Normal,627,2239,320,240
Normal_Videos_628,Training_Normal_Videos/Normal_Videos628_x264.mp4,0,Normal,628,897,320,240
Normal_Videos_629,Training_Normal_Videos/Normal_Videos629_x264.mp4,0,Normal,629,4486,320,240
Normal_Videos_630,Training_Normal_Videos/Normal_Videos630_x264.mp4,0,Normal,630,63384,320,240
Normal_Videos_631,Training_Normal_Videos/Normal_Videos631_x264.mp4,0,Normal,631,6790,320,240
Normal_Videos_632,Training_Normal_Videos/Normal_Videos632_x264.mp4,0,Normal,632,12012,320,240
Normal_Videos_633,Training_Normal_Videos/Normal_Videos633_x264.mp4,0,Normal,633,441310,320,240
E_Normal_Videos_634,Normal_Videos_Event/Normal_Videos_634_x264.mp4,0,Normal,634,13459,320,240
T_Normal_Videos_634,Testing_Normal_Videos/Normal_Videos_634_x264.mp4,0,Normal,634,13459,320,240
Normal_Videos_635,Training_Normal_Videos/Normal_Videos635_x264.mp4,0,Normal,635,1130,320,240
Normal_Videos_636,Training_Normal_Videos/Normal_Videos636_x264.mp4,0,Normal,636,1264,320,240
Normal_Videos_637,Training_Normal_Videos/Normal_Videos637_x264.mp4,0,Normal,637,2040,320,240
Normal_Videos_638,Training_Normal_Videos/Normal_Videos638_x264.mp4,0,Normal,638,30740,320,240
Normal_Videos_639,Training_Normal_Videos/Normal_Videos639_x264.mp4,0,Normal,639,3210,320,240
Normal_Videos_640,Training_Normal_Videos/Normal_Videos640_x264.mp4,0,Normal,640,1830,320,240
E_Normal_Videos_641,Normal_Videos_Event/Normal_Videos_641_x264.mp4,0,Normal,641,3600,320,240
T_Normal_Videos_641,Testing_Normal_Videos/Normal_Videos_641_x264.mp4,0,Normal,641,3600,320,240
Normal_Videos_642,Training_Normal_Videos/Normal_Videos642_x264.mp4,0,Normal,642,58258,320,240
Normal_Videos_643,Training_Normal_Videos/Normal_Videos643_x264.mp4,0,Normal,643,3573,320,240
Normal_Videos_644,Training_Normal_Videos/Normal_Videos644_x264.mp4,0,Normal,644,1203,320,240
Normal_Videos_645,Training_Normal_Videos/Normal_Videos645_x264.mp4,0,Normal,645,893,320,240
Normal_Videos_646,Training_Normal_Videos/Normal_Videos646_x264.mp4,0,Normal,646,4323,320,240
Normal_Videos_647,Training_Normal_Videos/Normal_Videos647_x264.mp4,0,Normal,647,2336,320,240
Normal_Videos_648,Training_Normal_Videos/Normal_Videos648_x264.mp4,0,Normal,648,888,320,240
Normal_Videos_649,Training_Normal_Videos/Normal_Videos649_x264.mp4,0,Normal,649,895,320,240
Normal_Videos_650,Training_Normal_Videos/Normal_Videos650_x264.mp4,0,Normal,650,1090,320,240
Normal_Videos_651,Training_Normal_Videos/Normal_Videos651_x264.mp4,0,Normal,651,1158,320,240
Normal_Videos_652,Training_Normal_Videos/Normal_Videos652_x264.mp4,0,Normal,652,3292,320,240
Normal_Videos_653,Training_Normal_Videos/Normal_Videos653_x264.mp4,0,Normal,653,880,320,240
Normal_Videos_654,Training_Normal_Videos/Normal_Videos654_x264.mp4,0,Normal,654,2575,320,240
Normal_Videos_655,Training_Normal_Videos/Normal_Videos655_x264.mp4,0,Normal,655,7375,320,240
E_Normal_Videos_656,Normal_Videos_Event/Normal_Videos_656_x264.mp4,0,Normal,656,1815,320,240
T_Normal_Videos_656,Testing_Normal_Videos/Normal_Videos_656_x264.mp4,0,Normal,656,1815,320,240
Normal_Videos_657,Training_Normal_Videos/Normal_Videos657_x264.mp4,0,Normal,657,1496,320,240
Normal_Videos_658,Training_Normal_Videos/Normal_Videos658_x264.mp4,0,Normal,658,465,320,240
Normal_Videos_659,Training_Normal_Videos/Normal_Videos659_x264.mp4,0,Normal,659,512,320,240
Normal_Videos_660,Training_Normal_Videos/Normal_Videos660_x264.mp4,0,Normal,660,1204,320,240
Normal_Videos_661,Training_Normal_Videos/Normal_Videos661_x264.mp4,0,Normal,661,600,320,240
Normal_Videos_662,Training_Normal_Videos/Normal_Videos662_x264.mp4,0,Normal,662,497,320,240
Normal_Videos_663,Training_Normal_Videos/Normal_Videos663_x264.mp4,0,Normal,663,830,320,240
Normal_Videos_664,Training_Normal_Videos/Normal_Videos664_x264.mp4,0,Normal,664,530,320,240
Normal_Videos_665,Training_Normal_Videos/Normal_Videos665_x264.mp4,0,Normal,665,11673,320,240
Normal_Videos_666,Training_Normal_Videos/Normal_Videos666_x264.mp4,0,Normal,666,107973,320,240
Normal_Videos_667,Training_Normal_Videos/Normal_Videos667_x264.mp4,0,Normal,667,1405,320,240
Normal_Videos_668,Training_Normal_Videos/Normal_Videos668_x264.mp4,0,Normal,668,2805,320,240
Normal_Videos_669,Training_Normal_Videos/Normal_Videos669_x264.mp4,0,Normal,669,1219,320,240
Normal_Videos_670,Training_Normal_Videos/Normal_Videos670_x264.mp4,0,Normal,670,4186,320,240
Normal_Videos_671,Training_Normal_Videos/Normal_Videos671_x264.mp4,0,Normal,671,978,320,240
Normal_Videos_672,Training_Normal_Videos/Normal_Videos672_x264.mp4,0,Normal,672,1932,320,240
Normal_Videos_673,Training_Normal_Videos/Normal_Videos673_x264.mp4,0,Normal,673,2637,320,240
Normal_Videos_674,Training_Normal_Videos/Normal_Videos674_x264.mp4,0,Normal,674,5610,320,240
Normal_Videos_675,Training_Normal_Videos/Normal_Videos675_x264.mp4,0,Normal,675,1420,320,240
Normal_Videos_676,Training_Normal_Videos/Normal_Videos676_x264.mp4,0,Normal,676,5820,320,240
Normal_Videos_677,Training_Normal_Videos/Normal_Videos677_x264.mp4,0,Normal,677,2618,320,240
Normal_Videos_678,Training_Normal_Videos/Normal_Videos678_x264.mp4,0,Normal,678,2209,320,240
Normal_Videos_679,Training_Normal_Videos/Normal_Videos679_x264.mp4,0,Normal,679,7174,320,240
Normal_Videos_680,Training_Normal_Videos/Normal_Videos680_x264.mp4,0,Normal,680,657,320,240
Normal_Videos_681,Training_Normal_Videos/Normal_Videos681_x264.mp4,0,Normal,681,27100,320,240
Normal_Videos_682,Training_Normal_Videos/Normal_Videos682_x264.mp4,0,Normal,682,7563,320,240
Normal_Videos_683,Training_Normal_Videos/Normal_Videos683_x264.mp4,0,Normal,683,23430,320,240
Normal_Videos_684,Training_Normal_Videos/Normal_Videos684_x264.mp4,0,Normal,684,18030,320,240
Normal_Videos_685,Training_Normal_Videos/Normal_Videos685_x264.mp4,0,Normal,685,1279,320,240
T_Normal_Videos_686,Testing_Normal_Videos/Normal_Videos_686_x264.mp4,0,Normal,686,2410,320,240
Normal_Videos_687,Training_Normal_Videos/Normal_Videos687_x264.mp4,0,Normal,687,37862,320,240
Normal_Videos_688,Training_Normal_Videos/Normal_Videos688_x264.mp4,0,Normal,688,78484,320,240
Normal_Videos_689,Training_Normal_Videos/Normal_Videos689_x264.mp4,0,Normal,689,31899,320,240
Normal_Videos_690,Training_Normal_Videos/Normal_Videos690_x264.mp4,0,Normal,690,614,320,240
Normal_Videos_691,Training_Normal_Videos/Normal_Videos691_x264.mp4,0,Normal,691,15696,320,240
Normal_Videos_692,Training_Normal_Videos/Normal_Videos692_x264.mp4,0,Normal,692,1800,320,240
Normal_Videos_693,Training_Normal_Videos/Normal_Videos693_x264.mp4,0,Normal,693,701,320,240
Normal_Videos_694,Training_Normal_Videos/Normal_Videos694_x264.mp4,0,Normal,694,21972,320,240
Normal_Videos_695,Training_Normal_Videos/Normal_Videos695_x264.mp4,0,Normal,695,6467,320,240
E_Normal_Videos_696,Normal_Videos_Event/Normal_Videos_696_x264.mp4,0,Normal,696,3625,320,240
T_Normal_Videos_696,Testing_Normal_Videos/Normal_Videos_696_x264.mp4,0,Normal,696,3625,320,240
Normal_Videos_697,Training_Normal_Videos/Normal_Videos697_x264.mp4,0,Normal,697,1729,320,240
Normal_Videos_698,Training_Normal_Videos/Normal_Videos698_x264.mp4,0,Normal,698,839,320,240
Normal_Videos_699,Training_Normal_Videos/Normal_Videos699_x264.mp4,0,Normal,699,1739,320,240
Normal_Videos_700,Training_Normal_Videos/Normal_Videos700_x264.mp4,0,Normal,700,6696,320,240
Normal_Videos_701,Training_Normal_Videos/Normal_Videos701_x264.mp4,0,Normal,701,42821,320,240
T_Normal_Videos_702,Testing_Normal_Videos/Normal_Videos_702_x264.mp4,0,Normal,702,2523,320,240
Normal_Videos_703,Training_Normal_Videos/Normal_Videos703_x264.mp4,0,Normal,703,2259,320,240
E_Normal_Videos_704,Normal_Videos_Event/Normal_Videos_704_x264.mp4,0,Normal,704,1694,320,240
T_Normal_Videos_704,Testing_Normal_Videos/Normal_Videos_704_x264.mp4,0,Normal,704,1694,320,240
Normal_Videos_705,Training_Normal_Videos/Normal_Videos705_x264.mp4,0,Normal,705,284,320,240
Normal_Videos_706,Training_Normal_Videos/Normal_Videos706_x264.mp4,0,Normal,706,907,320,240
Normal_Videos_707,Training_Normal_Videos/Normal_Videos707_x264.mp4,0,Normal,707,2015,320,240
Normal_Videos_708,Training_Normal_Videos/Normal_Videos708_x264.mp4,0,Normal,708,2766,320,240
Normal_Videos_709,Training_Normal_Videos/Normal_Videos709_x264.mp4,0,Normal,709,4290,320,240
T_Normal_Videos_710,Testing_Normal_Videos/Normal_Videos_710_x264.mp4,0,Normal,710,1797,320,240
Normal_Videos_711,Training_Normal_Videos/Normal_Videos711_x264.mp4,0,Normal,711,1561,320,240
Normal_Videos_712,Training_Normal_Videos/Normal_Videos712_x264.mp4,0,Normal,712,3579,320,240
Normal_Videos_713,Training_Normal_Videos/Normal_Videos713_x264.mp4,0,Normal,713,73025,320,240
Normal_Videos_714,Training_Normal_Videos/Normal_Videos714_x264.mp4,0,Normal,714,79000,320,240
Normal_Videos_715,Training_Normal_Videos/Normal_Videos715_x264.mp4,0,Normal,715,1061,320,240
Normal_Videos_716,Training_Normal_Videos/Normal_Videos716_x264.mp4,0,Normal,716,27744,320,240
T_Normal_Videos_717,Testing_Normal_Videos/Normal_Videos_717_x264.mp4,0,Normal,717,1255,320,240
Normal_Videos_718,Training_Normal_Videos/Normal_Videos718_x264.mp4,0,Normal,718,31722,320,240
Normal_Videos_719,Training_Normal_Videos/Normal_Videos719_x264.mp4,0,Normal,719,2860,320,240
Normal_Videos_720,Training_Normal_Videos/Normal_Videos720_x264.mp4,0,Normal,720,9301,320,240
Normal_Videos_721,Training_Normal_Videos/Normal_Videos721_x264.mp4,0,Normal,721,1829,320,240
E_Normal_Videos_722,Normal_Videos_Event/Normal_Videos_722_x264.mp4,0,Normal,722,8731,320,240
T_Normal_Videos_722,Testing_Normal_Videos/Normal_Videos_722_x264.mp4,0,Normal,722,8731,320,240
Normal_Videos_723,Training_Normal_Videos/Normal_Videos723_x264.mp4,0,Normal,723,4378,320,240
Normal_Videos_724,Training_Normal_Videos/Normal_Videos724_x264.mp4,0,Normal,724,1374,320,240
T_Normal_Videos_725,Testing_Normal_Videos/Normal_Videos_725_x264.mp4,0,Normal,725,920,320,240
Normal_Videos_726,Training_Normal_Videos/Normal_Videos726_x264.mp4,0,Normal,726,1714,320,240
Normal_Videos_727,Training_Normal_Videos/Normal_Videos727_x264.mp4,0,Normal,727,1133,320,240
Normal_Videos_728,Training_Normal_Videos/Normal_Videos728_x264.mp4,0,Normal,728,2250,320,240
